id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,observerUid,processingStatus,duplicateQuantity,labelProject,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey.dbpk,recordID,references
828411,UCSB,IZC,,PreservedSpecimen,a571ff39-8e45-4180-ab0f-3711ed08fc40,UCSB-IZC00005937,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jaime Pawelek,2017,,,,,,,,,6/19/05,2005,6,19,170,NA,,"Comes from Santa Cruz Islands but not labelled, Bee #1",,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,,Santa Cruz Island,,0,,34.008126,-119.724201,WGS84,20754,,rbehm (2018-09-17 15:33:25),,georef batch tool 2018-09-17; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,clchung,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,100345,urn:uuid:a2389334-842b-40b0-bc6c-8d045223716c,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=828411
828412,UCSB,IZC,,PreservedSpecimen,18e737c3-1673-4e77-a324-fcd7cd655660,UCSB-IZC00005939,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jamie Pawelek,2017,,,,,,,,,6/4/70,1970,6,4,155,NA,,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara",,0,,34.412534,-119.847305,WGS84,722,,rbehm (2018-09-28 15:55:18),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,ewaters,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,100346,urn:uuid:0c292980-aed8-4ca6-b509-0986d094978a,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=828412
830697,UCSB,IZC,,PreservedSpecimen,a649ef56-c7b9-4f91-8595-04584d159d5f,UCSB-IZC00008208,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jaime Pawelek,2018,,,,,,Martin Kellogg,,,7/12/01,2001,7,12,193,NA,7/12/01,0925-0945 PDT,on flowers,Hypochaeris radicata,,,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Isla Vista,Northeast corner of Perfect Park,,0,,34.411598,-119.85567,WGS84,30,,entan (2019-09-16 11:12:13),,georef batch tool 2019-09-16; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,expert required,NA,,,2/15/22 18:40,2/15/22 18:41,2/7/20 9:42,102592,urn:uuid:88bf6570-d74e-4760-a6dc-6da2720e4112,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=830697
832892,UCSB,IZC,,PreservedSpecimen,0bfa3117-2f6a-4b0f-a515-12e57b22b53a,UCSB-IZC00012302,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,L. Navarro,,,4/20/14,2014,4,20,110,NA,4/20/14,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,,Del Playa,,0,,34.409807,-119.861274,WGS84,742,,rbehm (2018-09-28 15:18:49),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104863,urn:uuid:dd184b95-60d1-4b23-a9be-d85bb84fa45e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832892
832901,UCSB,IZC,,PreservedSpecimen,07acb97f-2bc3-4f1d-b158-66c741ce3c8a,UCSB-IZC00012317,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,Cayla Lariosa,,,5/13/15,2015,5,13,133,NA,5/13/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104872,urn:uuid:bb872b6f-b3e0-48d5-b843-b8f768bc1550,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832901
832921,UCSB,IZC,,PreservedSpecimen,9ab88bdb-659e-4fb6-a6ab-b013a6f7b139,UCSB-IZC00012323,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,M. Padilla,,,5/6/15,2015,5,6,126,NA,5/6/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Bluffs",,0,,34.412534,-119.847305,WGS84,722,,rbehm (2018-09-28 15:55:18),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104894,urn:uuid:070cffb3-3011-48e7-8cf6-613ee8902f4b,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832921
832922,UCSB,IZC,,PreservedSpecimen,17451d60-187c-4d64-9e96-a325bed73aa9,UCSB-IZC00012329,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,,,,5/17/15,2015,5,17,137,NA,5/17/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon area",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104895,urn:uuid:22f931b2-cd7f-43b3-b1ed-c1b183803a35,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832922
832927,UCSB,IZC,,PreservedSpecimen,5f9ff1e9-324d-45fd-a249-7e3fa5cc4d96,UCSB-IZC00012340,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,C. Danh,,,5/19/15,2015,5,19,139,NA,5/19/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon; 34.409102 -119.846396",,0,,34.409102,-119.846396,WGS84,701,,rbehm (2017-10-07 14:03:31),,georef batch tool 2017-10-07; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104900,urn:uuid:a952be71-7c48-42cb-ba6a-3342e265e52f,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832927
832947,UCSB,IZC,,PreservedSpecimen,1c37ef0a-d00c-4fe0-b7a0-bea3c61cd8d2,UCSB-IZC00012426,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,Girl in Lab,,,5/26/15,2015,5,26,146,NA,5/26/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara",,0,,34.412534,-119.847305,WGS84,722,,rbehm (2018-09-28 15:55:18),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104920,urn:uuid:b6912196-3f52-4edc-8cbb-f9475b62bc19,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832947
832951,UCSB,IZC,,PreservedSpecimen,a40de417-3c75-4401-871d-f15aaa21507f,UCSB-IZC00012433,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,Carolyn Davison,,,5/13/15,2015,5,13,133,NA,5/13/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104924,urn:uuid:b9b4d957-27b1-405f-9683-472cc03469c5,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832951
832953,UCSB,IZC,,PreservedSpecimen,ac6d94ae-e442-4e37-83a7-01df2fea183d,UCSB-IZC00012435,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,J. Tarashansky,,,6/1/15,2015,6,1,152,NA,6/1/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104926,urn:uuid:b8faa4ce-a66a-45c1-a355-6e1fe8f8da6d,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832953
832960,UCSB,IZC,,PreservedSpecimen,4956081c-d04c-4988-8828-c245d414626a,UCSB-IZC00012444,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,2019,,,,,,,,,5/19/84,1984,5,19,140,NA,5/19/84,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,,Cachuma Saddle,,0,,34.726717,-119.91973,WGS84,716,,rbehm (2018-09-17 15:12:25),,georef batch tool 2018-09-17,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104933,urn:uuid:97f80b52-c492-4296-b1b4-972b13c1307a,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832960
832961,UCSB,IZC,,PreservedSpecimen,45261855-990f-4f34-9b10-fec6f95b10e9,UCSB-IZC00012445,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,M. Huang,,,4/23/14,2014,4,23,113,NA,4/23/14,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104934,urn:uuid:80900be5-be7e-4f9d-ae2c-5756b8e24ce3,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832961
832965,UCSB,IZC,,PreservedSpecimen,a6bfe9c7-2fc2-402b-bf2a-845f28247a08,UCSB-IZC00012452,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,May Li,,,5/3/16,2016,5,3,124,NA,5/3/16,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104938,urn:uuid:54ae1ecc-4e92-41a8-bf04-0dd83a03b7a3,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832965
832966,UCSB,IZC,,PreservedSpecimen,ba5f1cbc-768c-421a-9bca-e8d0dc7a339b,UCSB-IZC00012454,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,E. Mollenhauer,,,5/31/15,2015,5,31,151,NA,5/31/15,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Isla Vista,Isla Vista,,0,,34.413329,-119.860972,WGS84,2164,,rbehm (2019-05-09 15:01:51),,georef batch tool 2019-05-09; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104939,urn:uuid:8429b1e5-c8a9-4594-8f4c-74c44b9bf845,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832966
832970,UCSB,IZC,,PreservedSpecimen,b82a5ec9-3d12-4805-a1cd-32879b044141,UCSB-IZC00012459,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,Bogdan Ristic,,,5/27/16,2016,5,27,148,NA,5/27/16,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara Lagoon",,0,,34.408606,-119.847083,WGS84,548,,rbehm (2018-09-28 16:05:54),,georef batch tool 2018-09-28; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,phorsley,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104943,urn:uuid:3bc5fe15-2991-424f-8448-f12ff1d791a8,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832970
832972,UCSB,IZC,,PreservedSpecimen,31aa1545-d658-4eb6-bb81-4eac4d4eeefd,UCSB-IZC00012461,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,,,,,,,,Arun Sengupta,,,5/30/15,2015,5,30,150,NA,,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,,"Seven Falls, Inspiration Point Trail on Mission Creek",,0,,34.474671,-119.705165,WGS84,90,,,,GeoLocate,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,cmotta,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104945,urn:uuid:b843920c-6de8-4619-b305-0cb1a4bd49d1,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832972
832973,UCSB,IZC,,PreservedSpecimen,19ab5eb7-c3e8-4570-a463-a29b8959d873,UCSB-IZC00012462,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,2019,,,,,,Jolene Tran,,,5/25/15,2015,5,25,145,NA,,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,,Lake Los Carneros,,0,,34.441666,-119.848335,WGS84,584,,rbehm (2018-07-03 10:36:12),,georef batch tool 2018-07-03; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,104946,urn:uuid:4cbf6910-65b5-4136-bdf9-7589eb0d4218,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=832973
838340,UCSB,IZC,,PreservedSpecimen,518f69b4-1ad7-4bd5-be16-8a8ba56236d6,UCSB-IZC00014705,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,John Asher,2008,,,,,,,,,6/30/83,1983,6,30,181,NA,6/30/83,"Santa Cruz Island Reserve (SCIR) Collection, 2017",,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,,1,Pinned,United States,California,Santa Barbara,,Santa Cruz Island,,0,,33.998239,-119.725508,WGS84,20600,,entan (2019-09-19 15:25:08),,georef batch tool 2019-09-19; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,zachary_brown,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,115155,urn:uuid:365d9a61-2ba7-476b-8969-5b48332643fb,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=838340
838378,UCSB,IZC,,PreservedSpecimen,b24675d5-3cd4-429a-ba71-2edc6d911fe0,UCSB-IZC00014856,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,2018,,,,,,,,,7/8/81,1981,7,8,189,NA,7/8/81,"Santa Cruz Island Reserve (SCIR) Collection, 2017",,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,female,1,pinned,United States,California,Santa Barbara,,Santa Cruz Island,,0,,33.998239,-119.725508,WGS84,20600,,entan (2019-09-19 15:25:08),,georef batch tool 2019-09-19; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,zachary_brown,2/15/22 18:40,2/15/22 18:41,12/28/20 12:48,115193,urn:uuid:ba3c07b8-ae65-44c9-b551-89d234c9de15,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=838378
840558,UCSB,IZC,,PreservedSpecimen,7edaef8f-018f-4d77-b20a-cae15124b32d,UCSB-IZC00007085,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jamie Pawelek,2018,,,,,,UCSBees! Survey,,,10/31/18,2018,10,31,304,NA,10/31/18,,,,,NP_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara North Parcel",,0,,34.4224,-119.8794,WGS88,10,,,,Phone,,,NA,NA,NA,NA,NA,,,NA,NA,expert required,NA,,,2/15/22 18:40,2/15/22 18:41,12/28/20 16:59,117795,urn:uuid:f8354945-353b-438c-a59c-bafb11ed0939,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=840558
840559,UCSB,IZC,,PreservedSpecimen,9a2ba241-0b36-40c4-8397-653612d67525,UCSB-IZC00010886,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Jamie Pawelek,2018,,,,,,UCSBees! Survey,,,10/31/18,2018,10,31,304,NA,10/31/18,,,,,NP_01,NA,NA,NP_WHIT on label,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Santa Barbara,"University of California, Santa Barbara North Parcel",,0,,34.4226,-119.8815,WGS88,10,,,,Phone,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,12/11/19 16:32,117796,urn:uuid:a0b52a32-1bf2-4331-8d3c-c5ebbefe2614,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=840559
840575,UCSB,IZC,,PreservedSpecimen,bb8a9488-f66f-4ec9-b5d2-64972eb9503e,UCSB-IZC00010892,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Katja Seltmann,2019,,,,,,Amber Schlegel,,,6/3/17,2017,6,3,154,NA,6/3/17,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,Goleta,Lake Los Carneros,,0,,34.441666,-119.848335,WGS84,576,,entan (2019-03-05 19:40:48),,georef batch tool 2019-03-05; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,117857,urn:uuid:5b4805b9-eaef-4afc-b82d-89c057db11d8,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=840575
840576,UCSB,IZC,,PreservedSpecimen,019210b8-d120-4156-a81b-966242f848e2,UCSB-IZC00010839,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Augochlorini|Augochlorella,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella pomoniella,236371,"(Cockerell, 1915)",Augochlorella,,pomoniella,,,Species,Katja Seltmann,12/11/19,Discover Life,Only species known for California although much morphological variation,,,,Angela Lee,,,5/20/17,2017,5,20,140,NA,5/20/17,,,,,,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Santa Barbara,,Gaviota,,0,,34.471656,-120.214872,WGS84,3036,,entan (2019-08-30 12:49:49),,georef batch tool 2019-08-30; GeoLocate,reviewed - high confidence,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,seltmann,2/15/22 18:40,2/15/22 18:41,12/28/20 12:56,117858,urn:uuid:c09a2b2f-dbee-469a-8680-aae6bf86e560,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=840576
