subject_id,classification_id,user_name,scale_x1,scale_y1,scale_x2,scale_y2,tegula_x1,tegula_y1,tegula_x2,tegula_y2,T3_1 Were you able to measure the bee?,Filename,started_at,finished_at,gold_standard,expert,workflow_version,catalogNumber,itd_pixels,scaledist_pixels,itd_cm
78052078,445109697,BohdanaVasylchyshyn17,3013,299,3673,303,1770,2618,1765,2359,Yes,UCSB-IZC00037139.jpg,10/18/22 12:20,10/18/22 12:20,NA,NA,1.3,UCSB-IZC00037139,259.04825805243314,660.0121211008174,0.19624507624221596
78052180,445109737,BohdanaVasylchyshyn17,3123,428,3774,428,1732,2804,1727,2551,Yes,UCSB-IZC00041034.jpg,10/18/22 12:20,10/18/22 12:20,NA,NA,1.3,UCSB-IZC00041034,253.04940229133123,651,0.19435437964003935
78052005,445109772,BohdanaVasylchyshyn17,1933,251,2444,251,1268,1571,1268,1408,Yes,UCSB-IZC00036314.jpg,10/18/22 12:20,10/18/22 12:21,NA,NA,1.3,UCSB-IZC00036314,163,511,0.15949119373776907
78051925,445109823,BohdanaVasylchyshyn17,1522,198,1990,193,713,1408,718,1255,Yes,UCSB-IZC00034393.jpg,10/18/22 12:21,10/18/22 12:21,NA,NA,1.3,UCSB-IZC00034393,153.08167754502824,468.0267086395818,0.16353946764063143
78052186,445109888,BohdanaVasylchyshyn17,2927,299,3573,294,1622,2728,1617,2412,Yes,UCSB-IZC00041482.jpg,10/18/22 12:21,10/18/22 12:21,NA,NA,1.3,UCSB-IZC00041482,316.0395544864598,646.0193495554139,0.24460533163902604
78052315,445109953,BohdanaVasylchyshyn17,2282,270,2841,260,1187,1499,1172,1255,Yes,UCSB-IZC00030796.jpg,10/18/22 12:21,10/18/22 12:22,NA,NA,1.3,UCSB-IZC00030796,244.4606307772276,559.0894382833573,0.21862390347403618
78052323,445109984,BohdanaVasylchyshyn17,1727,232,2229,222,857,1967,852,1752,Yes,UCSB-IZC00030474.jpg,10/18/22 12:22,10/18/22 12:22,NA,NA,1.3,UCSB-IZC00030474,215.05813167606567,502.09959171463186,0.21415883942631633
78052122,445110016,BohdanaVasylchyshyn17,2062,213,2554,213,1584,1862,1584,1647,Yes,UCSB-IZC00039309.jpg,10/18/22 12:22,10/18/22 12:22,NA,NA,1.3,UCSB-IZC00039309,215,492,0.2184959349593496
78052120,445110054,BohdanaVasylchyshyn17,2903,294,3558,284,1541,2570,1541,2288,Yes,UCSB-IZC00038909.jpg,10/18/22 12:22,10/18/22 12:22,NA,NA,1.3,UCSB-IZC00038909,282,655.0763314301624,0.21524209200501696
78052054,445110274,BohdanaVasylchyshyn17,2435,270,3080,265,1675,2618,1689,2336,Yes,UCSB-IZC00036737.jpg,10/18/22 12:22,10/18/22 12:24,NA,NA,1.3,UCSB-IZC00036737,282.3473038652928,645.0193795538239,0.21886730291778173
78052106,445110509,BohdanaVasylchyshyn17,2186,17,2726,12,1364,1848,1378,1652,Yes,UCSB-IZC00038777.jpg,10/18/22 12:24,10/18/22 12:26,NA,NA,1.3,UCSB-IZC00038777,196.4993638666548,540.0231476520242,0.1819360565570362
78052165,445110696,BohdanaVasylchyshyn17,2994,337,3649,332,1627,2838,1617,2603,Yes,UCSB-IZC00040880.jpg,10/18/22 12:26,10/18/22 12:27,NA,NA,1.3,UCSB-IZC00040880,235.2126697267815,655.0190836914601,0.17954642512184882
78052087,445110736,BohdanaVasylchyshyn17,2507,256,3209,256,1522,1298,1789,1279,Yes,UCSB-IZC00037244.jpg,10/18/22 12:27,10/18/22 12:27,NA,NA,1.3,UCSB-IZC00037244,267.67517628648346,702,0.19065183496188282
78051967,445110785,BohdanaVasylchyshyn17,1526,208,1985,208,713,1384,704,1221,Yes,UCSB-IZC00035351.jpg,10/18/22 12:27,10/18/22 12:27,NA,NA,1.3,UCSB-IZC00035351,163.24827717314508,459,0.1778303672910077
78052205,445118144,not-logged-in-e2317d6eaa8e895c628c,1710,2524,2717,2642,1735,2229,2684,2227,Yes,UCSB-IZC00041696.jpg,10/18/22 13:07,10/18/22 13:09,NA,NA,1.3,UCSB-IZC00041696,949.0021074792195,1013.8900334848943,0.46800051097127116
78052026,445203554,Suem28,1884,209,2409,207,949,1292,946,1509,Yes,UCSB-IZC00036558.jpg,10/18/22 17:56,10/18/22 17:57,NA,NA,1.3,UCSB-IZC00036558,217.02073633641555,525.0038095099882,0.20668491580944112
78052185,445203712,Suem28,3068,435,3736,421,1587,2603,1628,2878,Yes,UCSB-IZC00041480.jpg,10/18/22 17:57,10/18/22 17:58,NA,NA,1.3,UCSB-IZC00041480,278.0395655298001,668.1466904804663,0.20806775629604704
78052008,445203885,Suem28,1863,167,2386,169,984,1317,1019,1532,Yes,UCSB-IZC00036324.jpg,10/18/22 17:58,10/18/22 17:59,NA,NA,1.3,UCSB-IZC00036324,217.83020910791964,523.0038240777977,0.20824915524472057
78051852,445204054,Suem28,1448,195,1881,193,700,1402,714,1569,Yes,UCSB-IZC00005622.jpg,10/18/22 17:59,10/18/22 18:00,NA,NA,1.3,UCSB-IZC00005622,167.5857989210303,433.0046189130088,0.19351502455300423
78052223,445204223,Suem28,513,399,1180,402,1658,2520,1673,2817,Yes,UCSB-IZC00042195.jpg,10/18/22 18:00,10/18/22 18:01,NA,NA,1.3,UCSB-IZC00042195,297.37854663711033,667.0067465925663,0.222920194
78052160,445204405,Suem28,545,375,1234,375,1759,2444,1782,2678,Yes,UCSB-IZC00040846.jpg,10/18/22 18:01,10/18/22 18:02,NA,NA,1.3,UCSB-IZC00040846,235.1276249188938,689,0.17062962621109853
78052212,445204561,Suem28,2052,217,2615,217,1163,2045,1165,2277,Yes,UCSB-IZC00041904.jpg,10/18/22 18:02,10/18/22 18:03,NA,NA,1.3,UCSB-IZC00041904,232.0086205294967,563,0.20604673226420667
78052197,445204682,Suem28,2902,284,3576,286,1516,2327,1513,2624,Yes,UCSB-IZC00041544.jpg,10/18/22 18:03,10/18/22 18:03,NA,NA,1.3,UCSB-IZC00041544,297.0151511286924,674.0029673525185,0.22033667915095909
78052150,445204844,Suem28,2095,275,2617,275,1005,2041,1021,2252,Yes,UCSB-IZC00040787.jpg,10/18/22 18:03,10/18/22 18:04,NA,NA,1.3,UCSB-IZC00040787,211.6057655169159,522,0.20268751486294628
78052099,445204973,Suem28,1897,210,2405,212,918,1183,950,1394,Yes,UCSB-IZC00038573.jpg,10/18/22 18:04,10/18/22 18:05,NA,NA,1.3,UCSB-IZC00038573,213.41274563624359,508.0039369926182,0.2100502871096299
78052213,445205150,Suem28,2912,309,3585,317,1873,2182,1893,2449,Yes,UCSB-IZC00041943.jpg,10/18/22 18:05,10/18/22 18:06,NA,NA,1.3,UCSB-IZC00041943,267.7480158656643,673.0475466116789,0.19890720738348078
78052238,445205290,Suem28,2181,262,2743,265,1371,1874,1372,2061,Yes,UCSB-IZC00042428.jpg,10/18/22 18:06,10/18/22 18:06,NA,NA,1.3,UCSB-IZC00042428,187.00267377767625,562.0080070603976,0.16637011521935446
78052183,445205538,Suem28,2988,320,3662,315,1655,2366,1671,2649,Yes,UCSB-IZC00041462.jpg,10/18/22 18:06,10/18/22 18:08,NA,NA,1.3,UCSB-IZC00041462,283.45193596093145,674.0185457389136,0.2102701311061022
78051962,445205713,Suem28,1889,349,2407,354,1256,1656,1256,1828,Yes,UCSB-IZC00034615.jpg,10/18/22 18:08,10/18/22 18:08,NA,NA,1.3,UCSB-IZC00034615,172,518.0241307120741,0.16601543229614557
78052006,445205883,Suem28,1927,236,2451,242,1090,1354,1083,1582,Yes,UCSB-IZC00036315.jpg,10/18/22 18:08,10/18/22 18:09,NA,NA,1.3,UCSB-IZC00036315,228.1074308302998,524.0343500191567,0.2176454948248727
78052167,445206058,Suem28,2988,319,3661,315,1729,2431,1743,2686,Yes,UCSB-IZC00040891.jpg,10/18/22 18:09,10/18/22 18:10,NA,NA,1.3,UCSB-IZC00040891,255.38402455909414,673.0118869678306,0.18973217970167983
78052088,445206232,Suem28,2733,192,3360,191,1660,2001,1647,2247,Yes,UCSB-IZC00037247.jpg,10/18/22 18:10,10/18/22 18:11,NA,NA,1.3,UCSB-IZC00037247,246.34325645326686,627.0007974476588,0.19644572818412664
78052243,445206380,Suem28,1931,198,2439,201,1037,1134,1032,1330,Yes,UCSB-IZC00042474.jpg,10/18/22 18:11,10/18/22 18:12,NA,NA,1.3,UCSB-IZC00042474,196.0637651377735,508.0088581904847,0.19297278184887157
78051957,445206575,Suem28,948,146,1265,146,152,1440,255,1448,Yes,UCSB-IZC00034582.jpg,10/18/22 18:12,10/18/22 18:13,NA,NA,1.3,UCSB-IZC00034582,103.31021246711285,317,0.16294986193550923
78051917,445206931,Suem28,2353,187,2946,187,1072,1107,1288,1094,Yes,UCSB-IZC00031172.jpg,10/18/22 18:13,10/18/22 18:14,NA,NA,1.3,UCSB-IZC00031172,216.3908501,593,0.18245434239782798
78052302,445207118,Suem28,2742,246,3392,244,1315,2141,1360,2403,Yes,UCSB-IZC00046733.jpg,10/18/22 18:14,10/18/22 18:15,NA,NA,1.3,UCSB-IZC00046733,265.8364158650955,650.0030769157943,0.2044885826744584
78052040,445207287,Suem28,1889,221,2415,223,1234,1200,1224,1415,Yes,UCSB-IZC00036620.jpg,10/18/22 18:15,10/18/22 18:16,NA,NA,1.3,UCSB-IZC00036620,215.23243250030885,526.0038022676262,0.20459208809178955
78052155,445207486,Suem28,3003,340,3677,342,1618,2537,1613,2802,Yes,UCSB-IZC00040828.jpg,10/18/22 18:16,10/18/22 18:17,NA,NA,1.3,UCSB-IZC00040828,265.04716561397146,674.0029673525185,0.19662166077330184
78052010,445207688,Suem28,2348,186,2938,184,1087,1367,1296,1351,Yes,UCSB-IZC00036329.jpg,10/18/22 18:17,10/18/22 18:17,NA,NA,1.3,UCSB-IZC00036329,209.6115454835444,590.0033898207704,0.17763588235248923
78051984,445207954,Suem28,2344,170,2930,170,1276,1140,1506,1117,Yes,UCSB-IZC00036044.jpg,10/18/22 18:17,10/18/22 18:19,NA,NA,1.3,UCSB-IZC00036044,231.14713928578047,586,0.197224522
78051841,445208179,Suem28,1898,355,2436,358,980,1638,985,1825,Yes,UCSB-IZC00005586.jpg,10/18/22 18:19,10/18/22 18:20,NA,NA,1.3,UCSB-IZC00005586,187.06683297688022,538.0083642472484,0.17385123114081488
78052013,445208309,Suem28,2342,185,2932,182,1041,1325,1273,1330,Yes,UCSB-IZC00036353.jpg,10/18/22 18:20,10/18/22 18:20,NA,NA,1.3,UCSB-IZC00036353,232.0538730553748,590.0076270693456,0.1966532824397715
78051912,445208488,Suem28,1973,212,2483,212,880,1368,902,1580,Yes,UCSB-IZC00030855.jpg,10/18/22 18:20,10/18/22 18:21,NA,NA,1.3,UCSB-IZC00030855,213.13845265460665,510,0.2089592673084379
78051839,445208659,Suem28,2793,277,3419,277,1569,2239,1572,2506,Yes,UCSB-IZC00004438.jpg,10/18/22 18:21,10/18/22 18:22,NA,NA,1.3,UCSB-IZC00004438,267.01685340067957,626,0.21327224712514342
78051838,445208860,Suem28,2242,258,2783,260,1354,1863,1330,2038,Yes,UCSB-IZC00003718.jpg,10/18/22 18:22,10/18/22 18:23,NA,NA,1.3,UCSB-IZC00003718,176.63804799646084,541.0036968,0.16325031513329508
78052239,445209093,Suem28,1989,234,2497,237,1192,1148,1196,1350,Yes,UCSB-IZC00042438.jpg,10/18/22 18:23,10/18/22 18:23,NA,NA,1.3,UCSB-IZC00042438,202.03960007879644,508.0088581904847,0.1988544065928856
78051936,445209401,Suem28,1884,361,2401,360,986,1627,998,1803,Yes,UCSB-IZC00034413.jpg,10/18/22 18:23,10/18/22 18:25,NA,NA,1.3,UCSB-IZC00034413,176.40861656959956,517.0009671170839,0.1706076272480635
78052053,445209563,Suem28,1894,207,2418,207,935,1339,962,1543,Yes,UCSB-IZC00036733.jpg,10/18/22 18:25,10/18/22 18:25,NA,NA,1.3,UCSB-IZC00036733,205.7790076757102,524,0.19635401495773874
78052321,445209772,Suem28,1817,216,2331,222,938,1211,939,1410,Yes,UCSB-IZC00030159.jpg,10/18/22 18:25,10/18/22 18:26,NA,NA,1.3,UCSB-IZC00030159,199.00251254695254,514.0350182623748,0.19356902300124743
78051894,445209966,Suem28,1916,194,2403,192,1262,1302,1263,1488,Yes,UCSB-IZC00028334.jpg,10/18/22 18:26,10/18/22 18:27,NA,NA,1.3,UCSB-IZC00028334,186.00268815261785,487.0041068,0.1909662419384023
78052218,445210129,Suem28,3120,404,3794,404,1898,2874,1925,3144,Yes,UCSB-IZC00041971.jpg,10/18/22 18:27,10/18/22 18:28,NA,NA,1.3,UCSB-IZC00041971,271.34664177026406,674,0.2012957283162196
78052187,445210291,Suem28,3088,319,3757,323,2208,1986,2228,2258,Yes,UCSB-IZC00041489.jpg,10/18/22 18:28,10/18/22 18:28,NA,NA,1.3,UCSB-IZC00041489,272.73430293969255,669.0119580396154,0.20383365324207153
78052268,445210469,Suem28,2908,224,3556,224,1708,1901,1721,2149,Yes,UCSB-IZC00043399.jpg,10/18/22 18:28,10/18/22 18:29,NA,NA,1.3,UCSB-IZC00043399,248.34049206683954,648,0.19162075005157372
78052272,445210669,Suem28,2920,284,3565,289,1782,2279,1769,2522,Yes,UCSB-IZC00043430.jpg,10/18/22 18:29,10/18/22 18:30,NA,NA,1.3,UCSB-IZC00043430,243.34748817277733,645.0193795538239,0.188635796
78051848,445210924,Suem28,2343,176,2932,176,1188,1455,1389,1423,No,UCSB-IZC00005603.jpg,10/18/22 18:30,10/18/22 18:31,NA,NA,1.3,UCSB-IZC00005603,203.5313243704762,589,0.17277701559463174
78051838,445251273,Agustinclossirrazabal,1172,211,1709,220,1316,2034,1339,1866,Yes,UCSB-IZC00003718.jpg,10/18/22 21:42,10/18/22 21:43,NA,NA,1.3,UCSB-IZC00003718,169.5670958647343,537.0754136990447,0.15786153260755373
78051951,445251330,Agustinclossirrazabal,1154,96,1586,98,511,1237,499,1129,Yes,UCSB-IZC00034540.jpg,10/18/22 21:43,10/18/22 21:43,NA,NA,1.3,UCSB-IZC00034540,108.6646217,432.00462960482264,0.12576789021572551
78052301,445251367,Agustinclossirrazabal,2743,176,3397,182,1610,2555,1609,2349,Yes,UCSB-IZC00046708.jpg,10/18/22 21:43,10/18/22 21:43,NA,NA,1.3,UCSB-IZC00046708,206.0024271701671,654.0275223566666,0.15748758280681802
78052034,445251425,Agustinclossirrazabal,2342,139,2935,139,1204,1236,1416,1251,Yes,UCSB-IZC00036589.jpg,10/18/22 21:43,10/18/22 21:44,NA,NA,1.3,UCSB-IZC00036589,212.52999788265186,593,0.1791989864103304
78051975,445251471,Agustinclossirrazabal,2299,203,2860,206,1269,2268,1243,2073,Yes,UCSB-IZC00035984.jpg,10/18/22 21:44,10/18/22 21:44,NA,NA,1.3,UCSB-IZC00035984,196.72569735548024,561.0080213330288,0.17533233917764146
78051964,445251511,Agustinclossirrazabal,1520,133,1898,130,330,1157,335,1047,Yes,UCSB-IZC00034994.jpg,10/18/22 21:44,10/18/22 21:44,NA,NA,1.3,UCSB-IZC00034994,110.11357772772621,378.0119045744459,0.14564829360557927
78051977,445251551,Agustinclossirrazabal,2903,139,3426,153,1389,1764,1389,1555,Yes,UCSB-IZC00036007.jpg,10/18/22 21:44,10/18/22 21:45,NA,NA,1.3,UCSB-IZC00036007,209,523.1873469418006,0.19973724634365936
78052027,445251587,Agustinclossirrazabal,2342,113,2935,115,1015,1367,1235,1335,Yes,UCSB-IZC00036564.jpg,10/18/22 21:45,10/18/22 21:45,NA,NA,1.3,UCSB-IZC00036564,222.31509170544405,593.0033726716906,0.18744842099618733
78051947,445251625,Agustinclossirrazabal,2084,133,2488,130,729,1118,721,1003,Yes,UCSB-IZC00034510.jpg,10/18/22 21:45,10/18/22 21:45,NA,NA,1.3,UCSB-IZC00034510,115.27792503337315,404.01113846031524,0.14266676591231722
78052244,445251694,Agustinclossirrazabal,1974,176,2479,179,892,1684,903,1510,Yes,UCSB-IZC00042536.jpg,10/18/22 21:45,10/18/22 21:45,NA,NA,1.3,UCSB-IZC00042536,174.34735443934903,505.0089108124727,0.1726180971330328
78052321,445251777,Agustinclossirrazabal,2825,165,3345,185,924,1409,930,1212,Yes,UCSB-IZC00030159.jpg,10/18/22 21:45,10/18/22 21:46,NA,NA,1.3,UCSB-IZC00030159,197.0913493789111,520.3844732503075,0.18937089739427065
78052219,445251818,Agustinclossirrazabal,3188,313,3862,328,1777,2739,1781,2497,Yes,UCSB-IZC00041980.jpg,10/18/22 21:46,10/18/22 21:46,NA,NA,1.3,UCSB-IZC00041980,242.03305559365234,674.1668932838514,0.17950529609568552
78051878,445251857,Agustinclossirrazabal,1744,293,2491,301,1956,2240,1961,1931,Yes,UCSB-IZC00012435.jpg,10/18/22 21:46,10/18/22 21:47,NA,NA,1.3,UCSB-IZC00012435,309.04045042680093,747.0428367905016,0.2068425230837648
78052004,445251897,Agustinclossirrazabal,3106,342,3783,345,1782,2756,1785,2477,Yes,UCSB-IZC00036307.jpg,10/18/22 21:47,10/18/22 21:47,NA,NA,1.3,UCSB-IZC00036307,279.0161285660741,677.0066469393045,0.20606601857417853
78051853,445251923,Agustinclossirrazabal,2627,333,3202,339,1705,2048,1681,1881,Yes,UCSB-IZC00005623.jpg,10/18/22 21:47,10/18/22 21:47,NA,NA,1.3,UCSB-IZC00005623,168.71573726241425,575.0313034957314,0.1467013502019431
78052149,445251948,Agustinclossirrazabal,1892,322,2589,319,1892,2764,1869,2493,Yes,UCSB-IZC00040783.jpg,10/18/22 21:47,10/18/22 21:47,NA,NA,1.3,UCSB-IZC00040783,271.97426348829407,697.0064562111315,0.19510168167359832
78051881,445251987,Agustinclossirrazabal,2729,115,3214,115,806,1328,808,1160,Yes,UCSB-IZC00012452.jpg,10/18/22 21:47,10/18/22 21:48,NA,NA,1.3,UCSB-IZC00012452,168.01190434013895,485,0.17320814880426696
78052189,445252020,Agustinclossirrazabal,3072,206,3743,203,1858,2512,1881,2229,Yes,UCSB-IZC00041511.jpg,10/18/22 21:48,10/18/22 21:48,NA,NA,1.3,UCSB-IZC00041511,283.9330907097656,671.0067064,0.21157246865961826
78052142,445252065,Agustinclossirrazabal,2168,179,2735,171,1289,2176,1281,1949,Yes,UCSB-IZC00040421.jpg,10/18/22 21:48,10/18/22 21:48,NA,NA,1.3,UCSB-IZC00040421,227.14092541856036,567.0564345812505,0.20028070538190368
78052003,445252091,Agustinclossirrazabal,2958,197,3493,194,1241,1600,1238,1386,Yes,UCSB-IZC00036306.jpg,10/18/22 21:48,10/18/22 21:48,NA,NA,1.3,UCSB-IZC00036306,214.02102700435768,535.0084111488342,0.20001650679172134
78051995,445252135,Agustinclossirrazabal,2979,165,3490,165,1335,1617,1331,1407,Yes,UCSB-IZC00036177.jpg,10/18/22 21:48,10/18/22 21:49,NA,NA,1.3,UCSB-IZC00036177,210.03809178337153,511,0.20551672385848485
78052199,445252167,Agustinclossirrazabal,3136,252,3809,264,1872,2488,1855,2271,Yes,UCSB-IZC00041562.jpg,10/18/22 21:49,10/18/22 21:49,NA,NA,1.3,UCSB-IZC00041562,217.66488003350472,673.1069751532813,0.16168669176540448
78052043,445252211,Agustinclossirrazabal,2912,176,3435,185,1238,1511,1223,1305,Yes,UCSB-IZC00036628.jpg,10/18/22 21:49,10/18/22 21:49,NA,NA,1.3,UCSB-IZC00036628,206.54539452623968,523.0774321264491,0.19743290557057452
78052318,445252253,Agustinclossirrazabal,3269,107,3804,98,757,1702,780,1505,Yes,UCSB-IZC00034425.jpg,10/18/22 21:49,10/18/22 21:49,NA,NA,1.3,UCSB-IZC00034425,198.33809518093088,535.0756955796068,0.18533648306160339
78052269,445252281,Agustinclossirrazabal,2909,223,3565,226,1475,2662,1444,2389,Yes,UCSB-IZC00043420.jpg,10/18/22 21:49,10/18/22 21:50,NA,NA,1.3,UCSB-IZC00043420,274.7544358149655,656.0068597202319,0.20941430089019222
78052178,445252321,Agustinclossirrazabal,3083,267,3763,275,2121,2572,2145,2307,Yes,UCSB-IZC00041024.jpg,10/18/22 21:50,10/18/22 21:50,NA,NA,1.3,UCSB-IZC00041024,266.0845730214362,680.0470571953091,0.19563688292310108
78052234,445252381,Agustinclossirrazabal,3292,188,3856,185,1635,2036,1669,1808,Yes,UCSB-IZC00042392.jpg,10/18/22 21:50,10/18/22 21:50,NA,NA,1.3,UCSB-IZC00042392,230.52114870440846,564.0079786669688,0.20435982949145906
78052048,445252422,Agustinclossirrazabal,2674,142,3310,145,1124,1520,1394,1569,Yes,UCSB-IZC00036639.jpg,10/18/22 21:50,10/18/22 21:51,NA,NA,1.3,UCSB-IZC00036639,274.4102767754881,636.0070754323414,0.21572894970464834
78051849,445252462,Agustinclossirrazabal,2433,156,2944,165,1320,1980,1329,1790,Yes,UCSB-IZC00005612.jpg,10/18/22 21:51,10/18/22 21:51,NA,NA,1.3,UCSB-IZC00005612,190.21303845951255,511.0792502146805,0.18608957258547765
78052258,445252497,Agustinclossirrazabal,2749,255,3382,267,1403,2609,1409,2359,Yes,UCSB-IZC00043024.jpg,10/18/22 21:51,10/18/22 21:51,NA,NA,1.3,UCSB-IZC00043024,250.0719896349849,633.1137338583013,0.19749373316465924
78052285,445252534,Agustinclossirrazabal,2819,243,3446,246,1763,2192,1765,1956,Yes,UCSB-IZC00043849.jpg,10/18/22 21:51,10/18/22 21:51,NA,NA,1.3,UCSB-IZC00043849,236.00847442411893,627.0071769924169,0.18820237078958765
78052125,445252576,Agustinclossirrazabal,3118,354,3789,354,1593,2875,1604,2623,Yes,UCSB-IZC00039729.jpg,10/18/22 21:51,10/18/22 21:52,NA,NA,1.3,UCSB-IZC00039729,252.23996511258878,671,0.18795824524037913
78052322,445252667,Agustinclossirrazabal,2865,145,3382,142,910,1868,940,1665,Yes,UCSB-IZC00030313.jpg,10/18/22 21:52,10/18/22 21:52,NA,NA,1.3,UCSB-IZC00030313,205.20477577288497,517.0087039886273,0.19845388887050427
78052138,445252704,Agustinclossirrazabal,2801,235,3475,255,1736,2556,1722,2254,Yes,UCSB-IZC00040276.jpg,10/18/22 21:52,10/18/22 21:53,NA,NA,1.3,UCSB-IZC00040276,302.32432915661946,674.2966706131656,0.2241775336675647
78052059,445316645,Pri_B,3162,411,3834,421,1743,2934,1750,2687,Yes,UCSB-IZC00036765.jpg,10/19/22 7:46,10/19/22 7:48,NA,NA,1.3,UCSB-IZC00036765,247.09917037497314,672.0744006432622,0.1838331962491558
78052321,445316681,Pri_B,1816,207,2329,211,925,1409,927,1213,Yes,UCSB-IZC00030159.jpg,10/19/22 7:48,10/19/22 7:48,NA,NA,1.3,UCSB-IZC00030159,196.01020381602586,513.0155943048906,0.19103727644147883
78052229,445316737,Pri_B,2347,158,2939,156,1179,1323,1447,1314,Yes,UCSB-IZC00042273.jpg,10/19/22 7:48,10/19/22 7:49,NA,NA,1.3,UCSB-IZC00042273,268.1510768205118,592.0033783687387,0.22647765757638094
78052241,445316776,Pri_B,1998,224,2506,216,915,1225,920,1012,Yes,UCSB-IZC00042456.jpg,10/19/22 7:49,10/19/22 7:49,NA,NA,1.3,UCSB-IZC00042456,213.05867736377226,508.06298822094885,0.20967742416134857
78051974,445332616,Suem28,2253,202,2841,199,1076,1347,1324,1347,Yes,UCSB-IZC00035955.jpg,10/19/22 10:50,10/19/22 10:50,NA,NA,1.3,UCSB-IZC00035955,248,588.0076530114213,0.21088160904870307
78051948,445332700,Suem28,1149,172,1489,170,771,1178,774,1284,Yes,UCSB-IZC00034521.jpg,10/19/22 10:50,10/19/22 10:51,NA,NA,1.3,UCSB-IZC00034521,106.04244433244644,340.00588230205665,0.15594207314072253
78052102,445332771,Suem28,2344,168,2934,170,859,1303,1105,1275,Yes,UCSB-IZC00038705.jpg,10/19/22 10:51,10/19/22 10:52,NA,NA,1.3,UCSB-IZC00038705,247.58836806279893,590.0033898207704,0.20981944539167025
78052095,445332833,Suem28,3059,250,3732,253,2089,2308,2081,2561,Yes,UCSB-IZC00037698.jpg,10/19/22 10:52,10/19/22 10:53,NA,NA,1.3,UCSB-IZC00037698,253.12645061312736,673.0066864452389,0.18805641586573132
78052295,445332932,Suem28,2749,239,3377,239,1548,2196,1557,2452,Yes,UCSB-IZC00044451.jpg,10/19/22 10:53,10/19/22 10:54,NA,NA,1.3,UCSB-IZC00044451,256.1581542719263,628,0.20394757505726618
78052273,445332998,Suem28,2908,291,3554,291,1956,2347,1968,2600,Yes,UCSB-IZC00043432.jpg,10/19/22 10:54,10/19/22 10:54,NA,NA,1.3,UCSB-IZC00043432,253.28442510347926,646,0.1960405767054793
78051992,445333083,Suem28,1724,198,2239,204,990,1638,994,1857,Yes,UCSB-IZC00036159.jpg,10/19/22 10:54,10/19/22 10:55,NA,NA,1.3,UCSB-IZC00036159,219.03652663425797,515.0349502703676,0.21264239108362912
78051997,445333147,Suem28,2666,205,3299,207,1228,1525,1484,1512,Yes,UCSB-IZC00036256.jpg,10/19/22 10:55,10/19/22 10:56,NA,NA,1.3,UCSB-IZC00036256,256.3298656028985,633.0031595497767,0.2024712370987319
78052045,445333211,Suem28,2666,210,3299,208,1169,1453,1445,1443,Yes,UCSB-IZC00036634.jpg,10/19/22 10:56,10/19/22 10:56,NA,NA,1.3,UCSB-IZC00036634,276.1811,633.0031595497767,0.21815143877124146
78052029,445388766,Suem28,1978,414,2499,414,1629,1617,1639,1833,Yes,UCSB-IZC00036576.jpg,10/19/22 15:40,10/19/22 15:40,NA,NA,1.3,UCSB-IZC00036576,216.23135757794242,521,0.20751569825138427
78052056,445389088,Suem28,2925,309,3596,314,3127,2977,3070,3206,Yes,UCSB-IZC00036756.jpg,10/19/22 15:40,10/19/22 15:42,NA,NA,1.3,UCSB-IZC00036756,235.9872877932199,671.0186286534823,0.17584257553830523
78052279,445389275,Suem28,2754,330,3379,336,1530,2069,1528,2317,Yes,UCSB-IZC00043802.jpg,10/19/22 15:42,10/19/22 15:43,NA,NA,1.3,UCSB-IZC00043802,248.0080643850115,625.0287993364785,0.19839730957060958
78052228,445389476,Suem28,3139,402,3816,403,2018,2446,2018,2738,Yes,UCSB-IZC00042266.jpg,10/19/22 15:43,10/19/22 15:43,NA,NA,1.3,UCSB-IZC00042266,292,677.0007385520344,0.21565707640476736
78052132,445389645,Suem28,3084,264,3754,267,1828,2227,1839,2526,Yes,UCSB-IZC00039868.jpg,10/19/22 15:43,10/19/22 15:44,NA,NA,1.3,UCSB-IZC00039868,299.2022727,670.0067163842464,0.22328303985765538
78051862,445389890,Suem28,235,387,872,380,1291,2415,1269,2601,Yes,UCSB-IZC00005919.jpg,10/19/22 15:44,10/19/22 15:45,NA,NA,1.3,UCSB-IZC00005919,187.29655629509048,637.0384603773936,0.14700568956553461
78052283,445390089,Suem28,2935,251,3561,254,2062,1806,2062,2083,Yes,UCSB-IZC00043836.jpg,10/19/22 15:45,10/19/22 15:46,NA,NA,1.3,UCSB-IZC00043836,277,626.0071884571295,0.22124346581602364
78052147,445390338,Suem28,795,264,1470,263,2097,2066,2085,2358,Yes,UCSB-IZC00040447.jpg,10/19/22 15:46,10/19/22 15:47,NA,NA,1.3,UCSB-IZC00040447,292.24647132172527,675.0007407403343,0.2164786300835701
78052250,445390652,Suem28,2624,305,3252,301,1354,2183,1369,2452,Yes,UCSB-IZC00042735.jpg,10/19/22 15:47,10/19/22 15:47,NA,NA,1.3,UCSB-IZC00042735,269.41789101691074,628.0127387243033,0.21450033924804257
78052162,445391031,Suem28,557,355,1247,356,1946,2340,1951,2657,Yes,UCSB-IZC00040855.jpg,10/19/22 15:47,10/19/22 15:48,NA,NA,1.3,UCSB-IZC00040855,317.0394297244429,690.0007246373007,0.22973847592051075
